httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
69.619912265s,HTTP/1.1,13.89.26.58,GET,261,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.34.53,200,curl/7.81.0,6746cdb40007dad5d89457af,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:43:48.519727155Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,8e36e1b901a2fb8c,2024-11-27T07:42:38.880232Z,projects/charismatic-tea-434516-a5/traces/4553f591709a20b0164774cdfacc02c3,true
70.079037568s,HTTP/1.1,20.109.94.1,GET,263,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.34.53,200,curl/7.81.0,6746ccd8000ab9587011b8e3,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:40:08.705980965Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,4e23a5638ae603a6,2024-11-27T07:38:49.941349Z,projects/charismatic-tea-434516-a5/traces/57fe37d1b62cfb918f04e56465651759,
70.196775487s,HTTP/1.1,40.83.58.147,GET,263,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.34.53,200,curl/7.81.0,6746cc920009669d3e252f39,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:38:58.620328661Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,bd4d4de929d9fd89,2024-11-27T07:37:48.406538Z,projects/charismatic-tea-434516-a5/traces/69b66bbe880d2cde5e0d64a67616e26b,true
70.232691565s,HTTP/1.1,13.89.26.58,GET,263,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.38.53,200,curl/7.81.0,6746cc37000c5ef5999c9532,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:37:27.815410836Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,ad3664810fa0625c,2024-11-27T07:36:17.564444Z,projects/charismatic-tea-434516-a5/traces/43dd56169b40995d4b9587b637c0f84e,true
70.036351556s,HTTP/1.1,40.86.43.18,GET,263,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.32.53,200,curl/7.81.0,6746cb830008486dcf7a7fa4,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:34:27.549269290Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,5e7a0757a66e440f,2024-11-27T07:33:17.494043Z,projects/charismatic-tea-434516-a5/traces/dbcae0a64e3f18390b2d380d912f337e,true
70.214390783s,HTTP/1.1,40.83.58.147,GET,263,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.36.53,200,curl/7.81.0,6746cb16000c03abc93fead8,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:32:38.792434801Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,61116a99dec02d6e,2024-11-27T07:31:28.560062Z,projects/charismatic-tea-434516-a5/traces/d437549401a6f77dd8d228be81e40fda,true
69.493500010s,HTTP/1.1,13.89.26.58,GET,262,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.38.53,200,curl/7.81.0,6746cab1000afd58ec8b6b3e,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:30:57.724832187Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,95ef2a21fa0a6d58,2024-11-27T07:29:38.342703Z,projects/charismatic-tea-434516-a5/traces/6f5be0e5d4e22ee28f4bbdcae180de3b,
70.843216673s,HTTP/1.1,20.109.94.1,GET,262,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.34.53,200,curl/7.81.0,6746ca6c000357b58489be88,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:29:48.223769576Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,bf46322a09512bc4,2024-11-27T07:28:37.357811Z,projects/charismatic-tea-434516-a5/traces/bf33831ac2301d3331217fab6cbf4648,true
70.227446452s,HTTP/1.1,40.83.59.204,GET,262,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.32.53,200,curl/7.81.0,6746c98400034beacb8758db,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:25:56.219642404Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,ad7e1c1b93528679,2024-11-27T07:24:37.326396Z,projects/charismatic-tea-434516-a5/traces/ff5479f4e4273fc9513fd0a52db9035a,
70.023136149s,HTTP/1.1,40.86.43.18,GET,263,https://fannkuch-cpp-815005680514.europe-north1.run.app/,120,216.239.38.53,200,curl/7.81.0,6746c93d000ef743c45873f1,004940b3b8600dff87055e30101a44e4fbb86a5eb71c47d8dd4a6a85fbc1af978bfbf9fee640d20f0b58c745fd8ac237f6231fe47ed2b9e1ae82975193b752e3be545f9b261fdb048477c99c39d4,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-27T07:24:45.984090835Z,fannkuch-cpp,europe-north1,charismatic-tea-434516-a5,fannkuch-cpp-00014-pw8,fannkuch-cpp,cloud_run_revision,INFO,cc40a206e039fed3,2024-11-27T07:23:35.944769Z,projects/charismatic-tea-434516-a5/traces/8068e2d53675ec1fd3955c57ba15a87c,true
