httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
6.185535035s,HTTP/1.1,37.228.255.14,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.68.0,674ed15e000dd1b12bc1f676,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:37:34.907652586Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,f30868eeebafd641,2024-12-03T09:37:28.712246Z,projects/charismatic-tea-434516-a5/traces/9a77940e7122d1817a839e0434d189a2,true
6.401180561s,HTTP/1.1,37.228.255.14,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.38.53,200,curl/7.68.0,674ed0a900011b2b74fff272,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:34:33.075418513Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,cf428fda0da87de4,2024-12-03T09:34:26.664806Z,projects/charismatic-tea-434516-a5/traces/c79a7c4bef6c87f1372a7da0126c7034,true
6.565149137s,HTTP/1.1,37.228.255.14,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.68.0,674ecff1000be58b7a8d661f,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:31:29.782495961Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,a6deef7ed768a94e,2024-12-03T09:31:23.205814Z,projects/charismatic-tea-434516-a5/traces/0ba6eb4568811ee87a1f9fe2e3476e06,true
6.415387179s,HTTP/1.1,37.228.255.14,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.68.0,674ecf3a000b498356810846,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:28:26.742222513Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,feed8c46f38bd849,2024-12-03T09:28:20.317326Z,projects/charismatic-tea-434516-a5/traces/a4cfda838b670df8fcb6296389eb54f1,true
6.914772397s,HTTP/1.1,37.228.255.14,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.68.0,674eceb3000234ae55ee3b90,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:26:11.149528379Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,625f488a04ce1c55,2024-12-03T09:26:04.222803Z,projects/charismatic-tea-434516-a5/traces/b56638c364a4d1854bd75ac536bd0dce,true
7.375483163s,HTTP/1.1,37.228.255.14,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.68.0,674ecd780002b89f9e266ae9,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:20:56.181615853Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,42b82d8bca427d29,2024-12-03T09:20:48.794200Z,projects/charismatic-tea-434516-a5/traces/0853e564133b5f09bd94ef7019b47f07,true
6.460100248s,HTTP/1.1,37.228.255.14,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.32.53,200,curl/7.68.0,674eccbf0005420151baadff,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:17:51.349843687Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,6670dc185a378b06,2024-12-03T09:17:44.877310Z,projects/charismatic-tea-434516-a5/traces/52d113d4a3a5cdd46ba380dec957d2b9,true
6.332043806s,HTTP/1.1,37.228.255.14,GET,274,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.68.0,674ecbb80007489ad064b991,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:13:28.479648425Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,613cb47482ce36cf,2024-12-03T09:13:22.138746Z,projects/charismatic-tea-434516-a5/traces/801f719ff84d21ff111266288fa23636,true
6.277060361s,HTTP/1.1,37.228.255.14,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.34.53,200,curl/7.68.0,674ecb00000b22c212960570,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:10:24.733965239Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,0ff0bc3ea4924c5e,2024-12-03T09:10:18.445146Z,projects/charismatic-tea-434516-a5/traces/4421dacd7744074ab11bf222991835ca,true
6.180308927s,HTTP/1.1,37.228.255.14,GET,275,https://prime-rust-815005680514.europe-north1.run.app/?number=10000000,107,216.239.36.53,200,curl/7.68.0,674eca450001d6eca7e29ec9,004940b3b8a4abeeae7154d46359f441a3411fd13156fc80d56c29568a27b212c9e36ef012426ac2474d45fb2179c7ce1dda4b0ecc53711720dac830e72e49ef5c445923fecab2b313901d8fee81,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:07:17.124981644Z,prime-rust,europe-north1,charismatic-tea-434516-a5,prime-rust-00007-g9c,prime-rust,cloud_run_revision,INFO,54894a33b84f0490,2024-12-03T09:07:10.933755Z,projects/charismatic-tea-434516-a5/traces/6d35221c3b9aac9038e393c6d8bd0a31,true
