httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
0.001782777s,HTTP/1.1,37.228.255.14,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.38.53,200,curl/7.68.0,674ed0a20007abe77c26a4ad,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:34:26.507652522Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,ef595ee523bff7fd,2024-12-03T09:34:26.495649Z,projects/charismatic-tea-434516-a5/traces/e32a60d2f2323eff09a2a6f5a7f803e7,true
0.002426782s,HTTP/1.1,37.228.255.14,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.68.0,674ecfeb00008b953b69fe6a,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:31:23.037959243Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,baed495b8b7d2716,2024-12-03T09:31:23.025639Z,projects/charismatic-tea-434516-a5/traces/066386848754afdabaf855ae5eece609,true
0.001818112s,HTTP/1.1,37.228.255.14,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.32.53,200,curl/7.68.0,674ecf340001d5a941812b76,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:28:20.124581943Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,2dc49d0fa8368ffc,2024-12-03T09:28:20.112891Z,projects/charismatic-tea-434516-a5/traces/3f7e0645b24bb11ae3b744e3feba4515,true
0.001695895s,HTTP/1.1,37.228.255.14,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.38.53,200,curl/7.68.0,674ece2800094c4bf0240acc,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:23:52.612482329Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,04bf81121dbff8d5,2024-12-03T09:23:52.600568Z,projects/charismatic-tea-434516-a5/traces/0a2664deca397de23015841fefa304f8,true
0.001756155s,HTTP/1.1,37.228.255.14,GET,261,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.38.53,200,curl/7.68.0,674ecd7000099b4f709ad9ee,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:20:48.637486251Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,0bb555bb056a7203,2024-12-03T09:20:48.618783Z,projects/charismatic-tea-434516-a5/traces/5bcc830a9f06943ec397986725fb1c4d,true
0.001914098s,HTTP/1.1,37.228.255.14,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.38.53,200,curl/7.68.0,674eccb8000ba71f987d5cdc,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:17:44.767805481Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,9f4175953c3c5a64,2024-12-03T09:17:44.755037Z,projects/charismatic-tea-434516-a5/traces/7eb4cbdb63b9466c392a1f88b412ae3a,true
0.001785857s,HTTP/1.1,37.228.255.14,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.36.53,200,curl/7.68.0,674ecbb1000efc3d9a19c4df,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:13:21.985270546Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,97fe3dfafcbc2f72,2024-12-03T09:13:21.974310Z,projects/charismatic-tea-434516-a5/traces/62265fb9ae9803845984a27a9e2690ab,true
0.001813257s,HTTP/1.1,37.228.255.14,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.68.0,674ecafa0004a6b3214a2546,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:10:18.310047594Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,ceb9f3776d6dc1dd,2024-12-03T09:10:18.295833Z,projects/charismatic-tea-434516-a5/traces/3e33cbb9cd0c26c4884c4e3a4c3d9aab,true
0.001295046s,HTTP/1.1,37.228.255.14,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.68.0,674eca3e000c1c6a93875b84,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:07:10.796040826Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,6dcff398729150d0,2024-12-03T09:07:10.787816Z,projects/charismatic-tea-434516-a5/traces/497102ece591f38c5a27ecdc55c804b5,true
0.001250914s,HTTP/1.1,37.228.255.14,GET,261,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.68.0,674ec9250005d901c9ec126b,004940b3b84184f07d992b2673e221e8312726e0d2e53b40c319cfad8fc96ae186b9f085d8250b41db0ca025f614b0bbbe0b51604790dc86244e7f2f992205ef755a1619a3454b23247a7c41b0fd,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-12-03T09:02:29.389595996Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00010-k95,factorial-go,cloud_run_revision,INFO,473dbdf33193b342,2024-12-03T09:02:29.374744Z,projects/charismatic-tea-434516-a5/traces/572ea5dc68b5f00132e53ee5c827b969,true
