httpRequest.latency,httpRequest.protocol,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,timestamp,trace,traceSampled
0.001668960s,HTTP/1.1,172.200.182.156,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.38.53,200,curl/7.81.0,67442e78000018f27d990889,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:59:52.008346944Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,88ca666fb68c8dca,2024-11-25T07:59:51.997879Z,projects/charismatic-tea-434516-a5/traces/6c8122a5505d4a822e8bd89014c87ef5,true
0.001352593s,HTTP/1.1,172.200.182.156,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.81.0,67442d77000b36c7cf8bad19,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:55:35.738071291Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,e62092b595e7f64d,2024-11-25T07:55:35.728555Z,projects/charismatic-tea-434516-a5/traces/bf664422aa23782129ed1614b4e69cda,true
0.001136940s,HTTP/1.1,172.200.182.156,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.36.53,200,curl/7.81.0,67442c7600065a01ed757cf6,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:51:18.418824922Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,f3c8e2edd8e385cc,2024-11-25T07:51:18.408913Z,projects/charismatic-tea-434516-a5/traces/aba9489b72291cf6d71388227a98c5eb,true
0.001606881s,HTTP/1.1,172.200.182.156,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.38.53,200,curl/7.81.0,67442b74000e128f2f99a725,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:47:00.926961415Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,8d6840b38e9ea5ce,2024-11-25T07:47:00.915214Z,projects/charismatic-tea-434516-a5/traces/b45042b8280f9bd80cef778300cb374d,true
0.001227169s,HTTP/1.1,172.200.182.156,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.81.0,67442a760000d16be0ec3485,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:42:46.058385531Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,35d754cfed1ee631,2024-11-25T07:42:46.045513Z,projects/charismatic-tea-434516-a5/traces/47094d6ddd0f4bf950d3606cc3f5892b,true
0.001247913s,HTTP/1.1,172.200.182.156,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.36.53,200,curl/7.81.0,67442975000d0f0c50892d09,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:38:29.860140870Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,9d8fad33b56aa6e2,2024-11-25T07:38:29.848051Z,projects/charismatic-tea-434516-a5/traces/7effc394f5bd777570b6d03f14cce474,true
0.001175863s,HTTP/1.1,172.200.182.156,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.34.53,200,curl/7.81.0,67442875000e4abb44ea9855,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:34:13.941471178Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,180fcdfe4210659e,2024-11-25T07:34:13.930419Z,projects/charismatic-tea-434516-a5/traces/55c8fd893665e5c26d53c3620b9d418b,true
0.001196582s,HTTP/1.1,168.62.241.127,GET,263,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.32.53,200,curl/7.81.0,67442784000b8d461dd4e596,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:30:12.761325237Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,eab981ed7ff52de8,2024-11-25T07:30:12.750503Z,projects/charismatic-tea-434516-a5/traces/c5d5cf2bd4644fbebb82231c51d0cc8f,true
0.001313386s,HTTP/1.1,168.62.241.127,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.32.53,200,curl/7.81.0,67442683000920d1a29d7d5b,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:25:55.601221068Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,dacc57269e8089f4,2024-11-25T07:25:55.590451Z,projects/charismatic-tea-434516-a5/traces/3b1ab22de25c750a85bdf9358b5e6944,true
0.001286807s,HTTP/1.1,168.62.241.127,GET,262,https://factorial-go-815005680514.europe-north1.run.app/,126,216.239.32.53,200,curl/7.81.0,6744258200081c17d3e8ba0e,004940b3b85b6cf4ea5b7f7fe4f41187c1cfa40209790f44d75b371507173c978163dee44c7a558a54f7ffc396abe10a4f8a6876b74347e6ccd048e6e315272e06ea46e756c5d053613d11b0,projects/charismatic-tea-434516-a5/logs/run.googleapis.com%2Frequests,,2024-11-25T07:21:38.535308845Z,factorial-go,europe-north1,charismatic-tea-434516-a5,factorial-go-00003-84f,factorial-go,cloud_run_revision,INFO,929c2815a7b03575,2024-11-25T07:21:38.524826Z,projects/charismatic-tea-434516-a5/traces/408bd4e562695bd976702a8c36aae8a5,true
